豪泰客運,2011,0,返,新竹轉運站－臺北市,清華大學,1,605,1,1,1,1,1,0,0
豪泰客運,2011,0,返,新竹轉運站－臺北市,公園站,2,605,1,1,1,1,1,1,1
臺西客運,9016,A,返,四湖→西螺交流道→國道1號高速公路→中港交流道→臺中車站[不經明道大學],沙崙後1,1,607,1,1,1,1,1,1,1
豐榮客運,6288,0,往,水里→雙龍,水里站,1,610,1,1,1,1,1,1,1
臺西客運,9016,A,返,四湖→西螺交流道→國道1號高速公路→中港交流道→臺中車站[不經明道大學],台西,2,610,1,1,1,1,1,1,1
豪泰客運,2011,0,返,新竹轉運站－臺北市,二分局,2,610,1,1,1,1,1,1,1
臺西客運,9015,0,返,北港→斗南交流道→國道1號高速公路→中港交流道→臺中車站,元長,1,610,1,1,1,1,1,1,1
豐原客運,6606,0,返,臺北→豐原,修德國小,1,610,1,1,1,1,1,1,1
臺北客運,9025,0,返,臺北市松山區→國道1號→中壢,行天宮,1,610,1,1,1,1,1,1,1
豐原客運,6606,0,往,豐原→臺北,九華山,1,610,1,1,1,1,1,1,1
豪泰客運,2011,0,返,新竹轉運站－臺北市,交通大學,1,610,1,1,1,1,1,0,0
臺西客運,9016,A,返,四湖→西螺交流道→國道1號高速公路→中港交流道→臺中車站[不經明道大學],橋頭,1,610,1,1,1,1,1,1,1
豪泰客運,2011,0,往,臺北市－新竹轉運站,捷運大橋頭站,1,610,1,1,1,1,1,1,1
豐原客運,6606,0,往,豐原→臺北,裕隆公司,1,612,1,1,1,1,1,1,1
豪泰客運,2011,0,往,臺北市－新竹轉運站,臺北轉運站,2,612,0,0,0,0,0,1,1
豪泰客運,2011,0,返,新竹轉運站－臺北市,新竹轉運站,3,612,0,0,0,0,0,1,1
臺北客運,9028,B,返,宜蘭縣羅東鎮→新北市新店區,羅東站,1,615,1,1,1,1,0,0,0
臺北客運,9025,0,返,臺北市松山區→國道1號→中壢,松山機場,2,615,1,1,1,1,1,0,0
豪泰客運,2011,0,往,臺北市－新竹轉運站,民族重慶路口,1,615,1,1,1,1,1,1,1
豪泰客運,2011,0,返,新竹轉運站－臺北市,新竹轉運站,4,615,1,1,1,1,1,0,0
臺西客運,7123,A,往,斗六→北港(經惠來厝)[經北港農工、北港高中],斗六,1,615,1,1,1,1,1,0,0
豪泰客運,2011,0,往,臺北市－新竹轉運站,臺北轉運站,3,615,1,1,1,1,1,0,0
豪泰客運,2011,0,返,新竹轉運站－臺北市,馬偕醫院,2,615,1,1,1,1,1,1,1
豐原客運,6606,0,往,豐原→臺北,西湖渡假村,1,615,1,1,1,1,1,1,1
豐原客運,6595,0,往,卓蘭→上中心,卓蘭,1,615,1,1,1,1,1,1,1
總達客運,6333,0,返,水里→中興→臺中,水里,4,615,1,1,1,1,1,0,0
臺西客運,9016,A,返,四湖→西螺交流道→國道1號高速公路→中港交流道→臺中車站[不經明道大學],崙豐,2,615,1,1,1,1,1,1,1
豪泰客運,2011,0,往,臺北市－新竹轉運站,靜修女中,2,617,0,0,0,0,0,1,1
豪泰客運,2011,0,返,新竹轉運站－臺北市,公園站,3,617,0,0,0,0,0,1,1
豪泰客運,2011,0,往,臺北市－新竹轉運站,靜修女中,3,620,1,1,1,1,1,0,0
臺北客運,9025,0,返,臺北市松山區→國道1號→中壢,台北大學,2,620,1,1,1,1,1,0,0
